term_name	zscore	combined_score	FDR	pvalue	overlapping_genes	gene_set_library	geneset
Viral carcinogenesis_Homo sapiens_hsa05203	2.621968624	-0.306157831	0.972518987	0.889793027	"['GTF2A1L', 'JUN', 'TRAF5']"	KEGG Pathways	downregulated
Regulation of PLK1 Activity at G2/M Transition_Homo sapiens_R-HSA-2565942	2.791591924	-0.325251179	0.999999971	0.890020303	['CDK1']	Reactome Pathways	upregulated
Metabolic pathways_Homo sapiens_hsa01100	1.713344983	-0.19783727	0.998834342	0.890948691	"['PNMT', 'CDS1', 'ECHS1', 'AKR1B1', 'MSMO1', 'HSD17B10', 'ALDH3B2', 'UGT1A4', 'TK1', 'ATP6V0E2', 'SEPHS2', 'PLA2G2F', 'DCXR', 'PYCR1', 'DHCR24', 'BPGM', 'NME1', 'ATP5J2', 'RPIA', 'CYP2A6', 'TST', 'FASN', 'B3GNT3', 'PAFAH1B3', 'DCTPP1']"	KEGG Pathways	upregulated
"GPCRs, Class A Rhodopsin-like_Homo sapiens_WP455"	3.168910429	-0.36565565	0.945916928	0.891019963	"['CHRM3', 'EDNRA', 'GPR34', 'GPR171']"	WikiPathways	downregulated
Asparagine N-linked glycosylation_Homo sapiens_R-HSA-446203	2.036755297	-0.235018029	0.999999971	0.891019963	"['TRAPPC1', 'NEU1', 'CALR', 'SPTBN2']"	Reactome Pathways	upregulated
Regulation of Actin Cytoskeleton_Homo sapiens_WP51	2.427492362	-0.276799305	0.996932674	0.892234	"['CFL1', 'RAC3']"	WikiPathways	upregulated
Antigen processing: Ubiquitination & Proteasome degradation_Homo sapiens_R-HSA-983168	2.167211839	-0.245919786	0.999999971	0.8927284	"['CDC20', 'UBE2C', 'PSMD2', 'TRAIP']"	Reactome Pathways	upregulated
GABAergic synapse_Homo sapiens_hsa04727	3.63946034	-0.41276235	0.972518987	0.892781808	['ADCY5']	KEGG Pathways	downregulated
Hematopoietic cell lineage_Homo sapiens_hsa04640	3.563199773	-0.404113405	0.972518987	0.892781808	['MS4A1']	KEGG Pathways	downregulated
Toll Like Receptor 9 (TLR9) Cascade_Homo sapiens_R-HSA-168138	2.681867463	-0.304158807	0.999999971	0.892781808	['IRAK1']	Reactome Pathways	upregulated
Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932	2.790180009	-0.311429286	0.972518987	0.894387459	"['JUN', 'AKT3']"	KEGG Pathways	downregulated
"Interleukin-3, 5 and GM-CSF signaling_Homo sapiens_R-HSA-512988"	2.404507569	-0.268312387	0.999999971	0.894413351	"['PSMD2', 'RASAL1', 'GRIN2D', 'SPTBN2']"	Reactome Pathways	upregulated
Activation of anterior HOX genes in hindbrain development during early embryogenesis_Homo sapiens_R-HSA-5617472	2.107391341	-0.232660157	0.998942755	0.895474108	['JUN']	Reactome Pathways	downregulated
Regulation of TP53 Activity through Phosphorylation_Homo sapiens_R-HSA-6804756	2.786112171	-0.307592275	0.999999971	0.895474108	['CCNA2']	Reactome Pathways	upregulated
Activation of HOX genes during differentiation_Homo sapiens_R-HSA-5619507	2.115897446	-0.233599248	0.998942755	0.895474108	['JUN']	Reactome Pathways	downregulated
Salivary secretion_Homo sapiens_hsa04970	2.640607674	-0.291528291	0.998834342	0.895474108	['CALML5']	KEGG Pathways	upregulated
Eukaryotic Translation Elongation_Homo sapiens_R-HSA-156842	2.183886799	-0.241105407	0.998942755	0.895474108	['EEF1A1P5']	Reactome Pathways	downregulated
Rheumatoid arthritis_Homo sapiens_hsa05323	2.635160078	-0.283213942	0.998834342	0.898098936	['ATP6V0E2']	KEGG Pathways	upregulated
Mitochondrial translation_Homo sapiens_R-HSA-5368287	2.742494347	-0.294749697	0.999999971	0.898098936	['MRPL12']	Reactome Pathways	upregulated
Dilated cardiomyopathy_Homo sapiens_hsa05414	2.702782161	-0.290481628	0.998834342	0.898098936	['TNNC1']	KEGG Pathways	upregulated
Protein digestion and absorption_Homo sapiens_hsa04974	2.854923313	-0.306833005	0.998834342	0.898098936	['COL10A1']	KEGG Pathways	upregulated
Hippo signaling pathway_Homo sapiens_hsa04390	2.713641313	-0.290210868	0.972518987	0.898574928	"['TGFB3', 'ID1']"	KEGG Pathways	downregulated
Phagosome_Homo sapiens_hsa04145	2.758524358	-0.288769803	0.972518987	0.900610233	"['DYNC2H1', 'DYNC1I1']"	KEGG Pathways	downregulated
Insulin Signaling_Mus musculus_WP65	2.494745801	-0.261156749	0.996932674	0.900610233	"['EIF4EBP1', 'CBLC']"	WikiPathways	upregulated
PCP/CE pathway_Homo sapiens_R-HSA-4086400	2.10641648	-0.220393715	0.99999999	0.900657979	['ROR1']	Reactome Pathways	downregulated
GnRH signaling pathway_Homo sapiens_hsa04912	2.637022472	-0.275910858	0.998834342	0.900657979	['CALML5']	KEGG Pathways	upregulated
mRNA surveillance pathway_Homo sapiens_hsa03015	3.491763274	-0.365342128	0.972518987	0.900657979	['PPP2R3C']	KEGG Pathways	downregulated
Transmission across Chemical Synapses_Homo sapiens_R-HSA-112315	1.776998613	-0.185600684	0.99999999	0.900823295	"['RIMS1', 'CACNA2D1', 'ADCY5']"	Reactome Pathways	downregulated
Integrated Breast Cancer Pathway_Homo sapiens_WP1984	2.550159386	-0.261308599	0.996932674	0.902607434	"['E2F1', 'CDC25A']"	WikiPathways	upregulated
Toll Like Receptor TLR6:TLR2 Cascade_Homo sapiens_R-HSA-168188	2.696988085	-0.274724475	0.999999971	0.903152881	['IRAK1']	Reactome Pathways	upregulated
Toll Like Receptor 2 (TLR2) Cascade_Homo sapiens_R-HSA-181438	2.681280774	-0.273124474	0.999999971	0.903152881	['IRAK1']	Reactome Pathways	upregulated
Toll Like Receptor TLR1:TLR2 Cascade_Homo sapiens_R-HSA-168179	2.692082955	-0.274224822	0.999999971	0.903152881	['IRAK1']	Reactome Pathways	upregulated
MyD88:Mal cascade initiated on plasma membrane_Homo sapiens_R-HSA-166058	2.674755998	-0.272459838	0.999999971	0.903152881	['IRAK1']	Reactome Pathways	upregulated
TNF alpha Signaling Pathway_Homo sapiens_WP231	2.720998687	-0.277170277	0.996932674	0.903152881	['PSMD2']	WikiPathways	upregulated
Membrane Trafficking_Homo sapiens_R-HSA-199991	2.207886514	-0.223642873	0.999999971	0.903668455	"['VAMP8', 'TRAPPC1', 'AP1S1', 'KIF2C', 'PAFAH1B3', 'AP1M2', 'SPTBN2']"	Reactome Pathways	upregulated
SLC-mediated transmembrane transport_Homo sapiens_R-HSA-425407	1.635836992	-0.162257991	0.99999999	0.90557101	"['SLC2A12', 'SLC43A1', 'SLC9A9', 'SLC8A1']"	Reactome Pathways	downregulated
Electron Transport Chain_Mus musculus_WP295	2.934760537	-0.291051536	0.996932674	0.905585248	['ATP5J2']	WikiPathways	upregulated
NF-kappa B signaling pathway_Homo sapiens_hsa04064	2.69416433	-0.267190681	0.998834342	0.905585248	['IRAK1']	KEGG Pathways	upregulated
Interferon gamma signaling_Homo sapiens_R-HSA-877300	2.227150699	-0.220875136	0.99999999	0.905585248	['NCAM1']	Reactome Pathways	downregulated
Fc gamma R-mediated phagocytosis_Homo sapiens_hsa04666	2.567147187	-0.2545939	0.998834342	0.905585248	['CFL1']	KEGG Pathways	upregulated
Regulation of actin cytoskeleton_Homo sapiens_hsa04810	1.986805044	-0.19622367	0.998834342	0.90595701	"['CFL1', 'RAC3', 'MYH14']"	KEGG Pathways	upregulated
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell_Homo sapiens_R-HSA-198933	2.329010635	-0.228651194	0.999999971	0.90649003	"['IGLV7-46', 'TREM2']"	Reactome Pathways	upregulated
Post-translational protein modification_Homo sapiens_R-HSA-597592	2.153639808	-0.209786117	0.999999971	0.907183958	"['TOP2A', 'MUC1', 'TRAPPC1', 'CDKN2A', 'NEU1', 'B3GNT3', 'BIRC5', 'CALR', 'SPTBN2']"	Reactome Pathways	upregulated
Longevity regulating pathway - mammal_Homo sapiens_hsa04211	2.699689589	-0.260678385	0.998834342	0.907956644	['EIF4EBP1']	KEGG Pathways	upregulated
Wnt Signaling Pathway and Pluripotency_Mus musculus_WP723	2.829544075	-0.273216959	0.996932674	0.907956644	['FZD9']	WikiPathways	upregulated
Wnt Signaling Pathway and Pluripotency_Mus musculus_WP723	3.793746944	-0.366319087	0.957463997	0.907956644	['JUN']	WikiPathways	downregulated
Innate Immune System_Homo sapiens_R-HSA-168249	1.916707537	-0.18254597	0.99999999	0.909155307	"['CFD', 'JUN', 'DUSP2', 'CFH', 'PDE1C', 'DUSP1', 'EGF', 'FOS', 'ADCY5', 'NR4A1', 'C7', 'AKT3', 'NCAM1', 'TEK', 'FGF10']"	Reactome Pathways	downregulated
TNFR2 non-canonical NF-kB pathway_Homo sapiens_R-HSA-5668541	2.763600692	-0.259821481	0.999999971	0.910268594	['PSMD2']	Reactome Pathways	upregulated
"Fatty acid, triacylglycerol, and ketone body metabolism_Homo sapiens_R-HSA-535734"	2.25401331	-0.210474584	0.999999971	0.910849405	"['ECHS1', 'SCD', 'FASN']"	Reactome Pathways	upregulated
Insulin Signaling_Homo sapiens_WP481	2.540290674	-0.233878146	0.996932674	0.912043608	"['EIF4EBP1', 'CBLC']"	WikiPathways	upregulated
SIDS Susceptibility Pathways_Homo sapiens_WP706	3.371457845	-0.310401607	0.957463997	0.912043608	"['EGR1', 'JUN']"	WikiPathways	downregulated
Cellular response to heat stress_Homo sapiens_R-HSA-3371556	2.172392884	-0.198866152	0.99999999	0.912522585	['COL4A6']	Reactome Pathways	downregulated
Pancreatic secretion_Homo sapiens_hsa04972	2.683347637	-0.245640198	0.998834342	0.912522585	['PLA2G2F']	KEGG Pathways	upregulated
Cellular response to heat stress_Homo sapiens_R-HSA-3371556	2.780944832	-0.254574484	0.999999971	0.912522585	['RPS19BP1']	Reactome Pathways	upregulated
L1CAM interactions_Homo sapiens_R-HSA-373760	2.714808257	-0.24852018	0.999999971	0.912522585	['SPTBN2']	Reactome Pathways	upregulated
Phospholipid metabolism_Homo sapiens_R-HSA-1483257	2.307247576	-0.207920072	0.999999971	0.913825116	"['CDS1', 'PLA2G2F']"	Reactome Pathways	upregulated
IL-3 Signaling Pathway_Mus musculus_WP373	3.792798117	-0.338079392	0.957463997	0.914720068	['ID1']	WikiPathways	downregulated
IL-3 Signaling Pathway_Mus musculus_WP373	2.824677011	-0.25178379	0.996932674	0.914720068	['BIRC5']	WikiPathways	upregulated
Synthesis of DNA_Homo sapiens_R-HSA-69239	2.189805269	-0.195193103	0.99999999	0.914720068	['ORC3']	Reactome Pathways	downregulated
IL-6 signaling Pathway_Mus musculus_WP387	2.796117327	-0.24923806	0.996932674	0.914720068	['EIF4EBP1']	WikiPathways	upregulated
Anchoring of the basal body to the plasma membrane_Homo sapiens_R-HSA-5620912	2.809184338	-0.250402817	0.999999971	0.914720068	['CDK1']	Reactome Pathways	upregulated
Visual phototransduction_Homo sapiens_R-HSA-2187338	2.161579932	-0.192677175	0.99999999	0.914720068	['HSD17B6']	Reactome Pathways	downregulated
Visual phototransduction_Homo sapiens_R-HSA-2187338	2.773666184	-0.247236828	0.999999971	0.914720068	['AGRN']	Reactome Pathways	upregulated
Toll Like Receptor 3 (TLR3) Cascade_Homo sapiens_R-HSA-168164	2.643795506	-0.23566052	0.999999971	0.914720068	['IRAK1']	Reactome Pathways	upregulated
MyD88-independent TLR3/TLR4 cascade_Homo sapiens_R-HSA-166166	2.634950804	-0.234872128	0.999999971	0.914720068	['IRAK1']	Reactome Pathways	upregulated
TRIF-mediated TLR3/TLR4 signaling_Homo sapiens_R-HSA-937061	2.65322799	-0.236501305	0.999999971	0.914720068	['IRAK1']	Reactome Pathways	upregulated
Transport to the Golgi and subsequent modification_Homo sapiens_R-HSA-948021	2.382230773	-0.210125721	0.999999971	0.915572759	"['TRAPPC1', 'SPTBN2']"	Reactome Pathways	upregulated
Transport to the Golgi and subsequent modification_Homo sapiens_R-HSA-948021	1.798452632	-0.158633311	0.99999999	0.915572759	"['DYNC2H1', 'DYNC1I1']"	Reactome Pathways	downregulated
Metabolism of water-soluble vitamins and cofactors_Homo sapiens_R-HSA-196849	2.904333245	-0.252089765	0.999999971	0.916862457	['FASN']	Reactome Pathways	upregulated
Inflammatory mediator regulation of TRP channels_Homo sapiens_hsa04750	2.696545625	-0.234054255	0.998834342	0.916862457	['CALML5']	KEGG Pathways	upregulated
Apoptosis_Homo sapiens_R-HSA-109581	1.927024433	-0.166369182	0.99999999	0.917287113	"['ARHGAP10', 'AKT3']"	Reactome Pathways	downregulated
Neuroactive ligand-receptor interaction_Homo sapiens_hsa04080	2.020308356	-0.172023884	0.998834342	0.91837696	"['GABRQ', 'GABRA3', 'TSPO', 'GRIN2D']"	KEGG Pathways	upregulated
Hedgehog 'off' state_Homo sapiens_R-HSA-5610787	2.592085756	-0.219089141	0.999999971	0.91895113	['PSMD2']	Reactome Pathways	upregulated
Potassium Channels_Homo sapiens_R-HSA-1296071	2.231375253	-0.188601047	0.99999999	0.91895113	['KCNN2']	Reactome Pathways	downregulated
CLEC7A (Dectin-1) signaling_Homo sapiens_R-HSA-5607764	2.65136493	-0.224099555	0.999999971	0.91895113	['PSMD2']	Reactome Pathways	upregulated
Downstream TCR signaling_Homo sapiens_R-HSA-202424	2.691134248	-0.22746095	0.999999971	0.91895113	['PSMD2']	Reactome Pathways	upregulated
Integrin-mediated Cell Adhesion_Mus musculus_WP6	2.814514797	-0.237889363	0.996932674	0.91895113	['RAC3']	WikiPathways	upregulated
Estrogen signaling pathway_Homo sapiens_hsa04915	2.668186597	-0.225521361	0.998834342	0.91895113	['CALML5']	KEGG Pathways	upregulated
Amoebiasis_Homo sapiens_hsa05146	2.738966641	-0.225441301	0.998834342	0.920987432	['LAMC2']	KEGG Pathways	upregulated
Stimuli-sensing channels_Homo sapiens_R-HSA-2672351	2.825958571	-0.232601511	0.999999971	0.920987432	['SCNN1A']	Reactome Pathways	upregulated
Programmed Cell Death_Homo sapiens_R-HSA-5357801	1.927998544	-0.156079263	0.99999999	0.922236081	"['ARHGAP10', 'AKT3']"	Reactome Pathways	downregulated
Glucagon signaling pathway_Homo sapiens_hsa04922	2.705388527	-0.216852183	0.998834342	0.922972672	['CALML5']	KEGG Pathways	upregulated
Integrin-mediated Cell Adhesion_Homo sapiens_WP185	2.800858199	-0.224504616	0.996932674	0.922972672	['RAC3']	WikiPathways	upregulated
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds_Homo sapiens_R-HSA-425366"	2.219386743	-0.177896392	0.99999999	0.922972672	['SLC2A12']	Reactome Pathways	downregulated
Cell surface interactions at the vascular wall_Homo sapiens_R-HSA-202733	2.719353236	-0.217971533	0.999999971	0.922972672	['MIF']	Reactome Pathways	upregulated
Glycerophospholipid biosynthesis_Homo sapiens_R-HSA-1483206	2.111643849	-0.164836747	0.99999999	0.924908129	['PLA2G4A']	Reactome Pathways	downregulated
Wnt Signaling Pathway and Pluripotency_Homo sapiens_WP399	2.896606751	-0.226111631	0.996932674	0.924908129	['FZD9']	WikiPathways	upregulated
Wnt Signaling Pathway and Pluripotency_Homo sapiens_WP399	3.772677809	-0.294498496	0.960441917	0.924908129	['JUN']	WikiPathways	downregulated
Electron Transport Chain_Homo sapiens_WP111	2.940366178	-0.223534952	0.996932674	0.926795049	['ATP5J2']	WikiPathways	upregulated
HIF-1 signaling pathway_Homo sapiens_hsa04066	2.622580739	-0.199376004	0.998834342	0.926795049	['EIF4EBP1']	KEGG Pathways	upregulated
Cell Cycle_Homo sapiens_WP179	3.685339238	-0.280169911	0.960441917	0.926795049	['ORC3']	WikiPathways	downregulated
T cell receptor signaling pathway_Homo sapiens_hsa04660	2.739170623	-0.2028079	0.998834342	0.928634647	['CBLC']	KEGG Pathways	upregulated
Senescence and Autophagy in Cancer_Homo sapiens_WP615	3.772755079	-0.272055137	0.960441917	0.930428107	['JUN']	WikiPathways	downregulated
DNA Replication_Homo sapiens_R-HSA-69306	2.160418382	-0.155788782	0.99999999	0.930428107	['ORC3']	Reactome Pathways	downregulated
Platelet degranulation_Homo sapiens_R-HSA-114608	2.773723363	-0.200014492	0.999999971	0.930428107	['CFL1']	Reactome Pathways	upregulated
DAP12 signaling_Homo sapiens_R-HSA-2424491	2.735217221	-0.186768513	0.999999971	0.933996226	"['PSMD2', 'RASAL1', 'TREM2', 'GRIN2D', 'SPTBN2']"	Reactome Pathways	upregulated
Nucleotide Excision Repair_Homo sapiens_R-HSA-5696398	2.011252706	-0.134005948	0.99999999	0.935543065	['USP45']	Reactome Pathways	downregulated
Nucleotide Excision Repair_Homo sapiens_R-HSA-5696398	2.6341686	-0.17550965	0.999999971	0.935543065	['TFPT']	Reactome Pathways	upregulated
Insulin resistance_Homo sapiens_hsa04931	3.121883456	-0.202603367	0.992629327	0.937163237	['AKT3']	KEGG Pathways	downregulated
"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins._Homo sapiens_R-HSA-163200"	2.790450942	-0.181094126	0.999999971	0.937163237	['ATP5J2']	Reactome Pathways	upregulated
Response to elevated platelet cytosolic Ca2+_Homo sapiens_R-HSA-76005	2.729308715	-0.172529931	0.999999971	0.938742764	['CFL1']	Reactome Pathways	upregulated
Integration of energy metabolism_Homo sapiens_R-HSA-163685	2.635817379	-0.16661999	0.999999971	0.938742764	['FASN']	Reactome Pathways	upregulated
Tuberculosis_Homo sapiens_hsa05152	2.28832871	-0.143110535	0.998834342	0.93937612	"['CALML5', 'IRAK1']"	KEGG Pathways	upregulated
Metapathway biotransformation_Homo sapiens_WP702	2.645969612	-0.165477156	0.996932674	0.93937612	"['AKR1B1', 'UGT1A4']"	WikiPathways	upregulated
Tuberculosis_Homo sapiens_hsa05152	2.799903406	-0.175104072	0.992629327	0.93937612	"['TGFB3', 'AKT3']"	KEGG Pathways	downregulated
Intra-Golgi and retrograde Golgi-to-ER traffic_Homo sapiens_R-HSA-6811442	2.558428358	-0.15658959	0.999999971	0.94063003	"['KIF2C', 'PAFAH1B3']"	Reactome Pathways	upregulated
TNF-alpha NF-kB Signaling Pathway_Mus musculus_WP246	2.749856396	-0.168306017	0.996932674	0.94063003	"['KPNA2', 'TRAIP']"	WikiPathways	upregulated
MicroRNAs in cancer_Homo sapiens_hsa05206	2.681409943	-0.161826516	0.992629327	0.941433771	"['ZEB1', 'TNXB', 'TPM1', 'PTGS2']"	KEGG Pathways	downregulated
Activated TLR4 signalling_Homo sapiens_R-HSA-166054	2.696453483	-0.161731673	0.999999971	0.94178393	['IRAK1']	Reactome Pathways	upregulated
G1/S Transition_Homo sapiens_R-HSA-69206	2.067708254	-0.124019909	0.99999999	0.94178393	['ORC3']	Reactome Pathways	downregulated
Metabolism of lipids and lipoproteins_Homo sapiens_R-HSA-556833	2.347250452	-0.138499692	0.999999971	0.942701984	"['CDS1', 'PLA2G2F', 'ALDH3B2', 'ECHS1', 'SCD', 'FASN', 'NEU1', 'AKR1B1', 'DPEP1', 'DHCR24', 'MSMO1']"	Reactome Pathways	upregulated
Carbon metabolism_Homo sapiens_hsa01200	3.229447286	-0.188685434	0.992629327	0.943247528	['ME1']	KEGG Pathways	downregulated
Cap-dependent Translation Initiation_Homo sapiens_R-HSA-72737	2.609869409	-0.148540611	0.999999971	0.944674402	['EIF4EBP1']	Reactome Pathways	upregulated
Eukaryotic Translation Initiation_Homo sapiens_R-HSA-72613	2.618435388	-0.149028144	0.999999971	0.944674402	['EIF4EBP1']	Reactome Pathways	upregulated
Glutamatergic synapse_Homo sapiens_hsa04724	2.698481764	-0.15358398	0.998834342	0.944674402	['GRIN2D']	KEGG Pathways	upregulated
Neuronal System_Homo sapiens_R-HSA-112316	2.472456311	-0.139174459	0.999999971	0.94526501	"['GABRQ', 'GABRA3', 'PPFIA3', 'GRIN2D']"	Reactome Pathways	upregulated
DAP12 interactions_Homo sapiens_R-HSA-2172127	2.788578178	-0.149470544	0.999999971	0.947810219	"['PSMD2', 'RASAL1', 'TREM2', 'GRIN2D', 'SPTBN2']"	Reactome Pathways	upregulated
ESC Pluripotency Pathways_Mus musculus_WP339	2.914324892	-0.153341657	0.996932674	0.948743759	['FZD9']	WikiPathways	upregulated
Cytokine Signaling in Immune system_Homo sapiens_R-HSA-1280215	1.980587126	-0.102505275	0.99999999	0.949561486	"['EGR1', 'IL33', 'DUSP2', 'EIF4E3', 'EGF', 'DUSP1', 'LIFR', 'NCAM1', 'TEK', 'FGF10']"	Reactome Pathways	downregulated
Assembly of the primary cilium_Homo sapiens_R-HSA-5617833	1.891657997	-0.097405948	0.99999999	0.9498109	"['DYNC2H1', 'BBS9']"	Reactome Pathways	downregulated
TCR signaling_Homo sapiens_R-HSA-202403	2.751445368	-0.141035975	0.999999971	0.950032706	['PSMD2']	Reactome Pathways	upregulated
Leukocyte transendothelial migration_Homo sapiens_hsa04670	3.196342015	-0.163840873	0.992629327	0.950032706	['MYL9']	KEGG Pathways	downregulated
Signaling by PDGF_Homo sapiens_R-HSA-186797	2.853092182	-0.140948505	0.999999971	0.951798415	"['PSMD2', 'SPP1', 'RASAL1', 'GRIN2D', 'SPTBN2']"	Reactome Pathways	upregulated
Sphingolipid signaling pathway_Homo sapiens_hsa04071	2.586744309	-0.125845363	0.998834342	0.952514358	['RAC3']	KEGG Pathways	upregulated
Alzheimers Disease_Homo sapiens_WP2059	3.741348249	-0.182016957	0.97873035	0.952514358	['PLCB4']	WikiPathways	downregulated
Disease_Homo sapiens_R-HSA-1643685	2.813168929	-0.135033811	0.999999971	0.95313321	"['RANBP1', 'MUC1', 'FEN1', 'PSMD2', 'HMGA1', 'AP1S1', 'ISG15', 'CALR', 'AGRN', 'KPNA2', 'DKK1', 'AP1M2']"	Reactome Pathways	upregulated
Cellular responses to stress_Homo sapiens_R-HSA-2262752	1.874667358	-0.088170004	0.99999999	0.954056537	"['JUN', 'ID1', 'COL4A6', 'FOS', 'TNIK']"	Reactome Pathways	downregulated
Signaling by NOTCH_Homo sapiens_R-HSA-157118	2.644120094	-0.122097373	0.999999971	0.954872993	['E2F1']	Reactome Pathways	upregulated
Platelet activation_Homo sapiens_hsa04611	2.596061426	-0.11987817	0.998834342	0.954872993	['VAMP8']	KEGG Pathways	upregulated
Toll Like Receptor 4 (TLR4) Cascade_Homo sapiens_R-HSA-166016	2.693954315	-0.124398564	0.999999971	0.954872993	['IRAK1']	Reactome Pathways	upregulated
Rho GTPase cycle_Homo sapiens_R-HSA-194840	2.734073322	-0.126251137	0.999999971	0.954872993	['RAC3']	Reactome Pathways	upregulated
Odorant GPCRs_Mus musculus_WP1397	2.920149412	-0.134843562	0.996932674	0.954872993	['LGR5']	WikiPathways	upregulated
